AudioFilename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,emotion,newKey,LyricsFilename,Emotion,Em_category,along,alright,alway,anorth,around,away,baby,back,beat,believe,best,better,boy,break,breath,bring,broken,burn,call,care,chang,close,cold,come,could,crazy,cry,dance,dark,day,die,doe,done,down,dream,end,enough,even,ever,every,eye,face,fall,far,fear,feel,fight,find,forget,found,friend,get,girl,give,go,gon,gone,good,got,guess,ha,hand,hard,hate,head,hear,heart,help,hide,high,hit,hold,home,hope,hurt,inside,keep,kiss,knew,know,last,late,leave,left,let,lie,life,light,like,little,live,long,look,lose,lost,love,made,make,man,may,mean,might,mind,mine,miss,more,move,much,name,need,never,new,night,no,not,old,one,pain,part,place,play,plea,postcornu,precious,put,really,remember,right,run,said,say,see,seem,show,side,sing,sky,sleep,smile,someone,song,soul,stand,star,start,stay,still,stop,ta,take,talk,tear,tell,thing,think,thought,time,told,tonight,touch,tri,true,turn,two,up,use,wa,wait,walk,want,watch,way,well,wish,without,word,world,would,wrong
hi5_audio.wav,0.35325518250465393,0.06573367118835449,2426.510689435534,2567.4029112987428,5168.367038559694,0.10217669390548946,135.99917763157896,-184.0561981201172,82.3536605834961,9.73358154296875,37.78813934326172,0.38256981968879705,1.3101035356521606,8.749879837036133,8.020605087280272,-4.113838195800781,9.479920387268066,-7.80960750579834,2.7113728523254395,-1.2444027662277222,6.398880958557129,1.0464682579040527,2.397381067276001,-0.22711381316185,1.798450589179993,-4.627503395080566,-0.11941371858119965,Happy,hi5,hi5_lyrics.txt , Happy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12461840235218352,0.0,0.0,0.1518227800492373,0.0,0.0,0.0,0.07235573593214188,0.0,0.03676862460618492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079047699206487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514143802084265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14524008965645285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837225175612262,0.1908436118445777,0.0,0.0,0.0,0.0,0.34679803033041107,0.0,0.0,0.0,0.0,0.2328242053591684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12369722038644372,0.0,0.0,0.04610003343048931,0.0,0.0,0.05263478384081783,0.0,0.2289072151181878,0.0,0.0,0.08608148811837107,0.0,0.0,0.040256911388280775,0.0,0.0,0.0,0.03774602255700511,0.0,0.17882617053396466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856805889789992,0.0,0.0,0.0,0.02579860190871244,0.0,0.0,0.0,0.0,0.031282007548310314,0.0,0.07149397350339687,0.0,0.0,0.0,0.0,0.18625936428733475,0.0,0.0,0.0227094885428256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21677013677242307,0.0,0.0,0.14155545437643985,0.0
hb6_audio.wav,0.3978134095668793,0.0764310285449028,3024.1983949882506,2861.01622153612,6448.778307406386,0.14403608549008812,151.9990808823529,-161.71035766601562,61.72783279418945,30.84676742553711,42.92988967895508,0.33508220314979553,5.293346881866455,6.258443832397461,17.711990356445312,-1.1632992029190063,4.5630154609680185,-4.96771240234375,2.03052830696106,-2.8036882877349854,5.4126319885253915,-3.3978381156921387,3.998499870300293,-4.155986785888672,6.109691619873048,-2.9105913639068604,-1.0172001123428345,Happy,hb6,hb6_lyrics.txt , Happy,0,0.1109590879592966,0.0,0.0,0.0,0.0,0.0,0.0,0.0921973992302832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19750443221386801,0.0,0.0,0.0,0.17126921219021288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11536161795730153,0.0,0.0,0.0,0.0,0.681943643892112,0.0,0.1530616271394662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1236470126298053,0.0,0.0,0.0,0.0935699007614195,0.0,0.14283089735851026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07229436822413929,0.0,0.0,0.0,0.0,0.0,0.0,0.06981943087956198,0.0,0.08449088464663293,0.0,0.0,0.0,0.0,0.0,0.15267665932858676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406860998214917,0.0,0.0,0.0,0.13965262782343507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733874593501509,0.0,0.12158804064192999,0.0,0.0,0.0,0.0,0.0,0.0,0.28788981674204617,0.0,0.0,0.0,0.0,0.0,0.0,0.13217513191314412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10076606083199717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772869501693203,0.0,0.0,0.0,0.0,0.0,0.08863492096575201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hc2_audio.wav,0.3024827837944031,0.0844908133149147,1684.878012252117,2221.3432697938238,3698.718640819099,0.06130761335007605,99.38401442307692,-208.86004638671875,113.62640380859376,28.82924842834473,45.23274993896485,-3.765137910842896,-2.435795783996582,-2.778546094894409,8.462839126586914,-21.162996292114254,-10.834117889404297,-11.275568008422852,-3.3513646125793457,-2.6518800258636475,3.769709825515747,-3.842073917388916,3.9980652332305913,0.2749282121658325,-2.696561336517334,-0.627147912979126,-1.3125146627426147,Happy,hc2,hc2_lyrics.txt , Happy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21929335016099488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43391118931311934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1920278533172713,0.0,0.0,0.0,0.0,0.0,0.6403854720311896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18262119800771132,0.0,0.1245234160699308,0.0,0.0,0.0,0.0,0.0,0.0,0.3006511521833339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035724266353964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07087111493894474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10302265296984103,0.0,0.0,0.0,0.2862809113395225,0.0,0.0,0.0,0.17947728848249464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07854035003013449,0.0
hh1_audio.wav,0.38077566027641296,0.10039346665143968,3351.000971855551,3234.1715576833312,7500.059219103737,0.14865503758147575,161.4990234375,-133.23336791992188,61.512550354003906,46.72708129882813,28.16692924499512,6.25141191482544,-10.787516593933104,0.17871753871440887,12.556244850158693,-2.658998250961304,-2.4176745414733887,-6.466763019561768,6.073269367218018,-4.244638442993163,2.1808056831359863,3.630918741226196,3.4200344085693364,-0.9840078353881836,5.78605318069458,-0.16236545145511627,5.9312357902526855,Happy,hh1,hh1_lyrics.txt , Happy,0,0.6952665448453996,0.0,0.0,0.0,0.0,0.0,0.026201072265187683,0.02407109697873716,0.0,0.0,0.0,0.0,0.0,0.030425648703169543,0.0,0.2164573323201268,0.0,0.0,0.0,0.03729060050044746,0.0,0.0,0.0,0.02107252334062369,0.02528024946048892,0.03986115339228466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26829202453782897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3768916593417392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027681004138916804,0.01998083081169621,0.0,0.0,0.0,0.022433581099037158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11748333243677316,0.0,0.02641640648385585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09577608933872372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3586206389582825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03916111081225772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019385103396306776,0.17279757101661591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08732048404761165,0.02148473065949047,0.0,0.03593992478661215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021696668234942738,0.0334413787942242,0.0,0.0,0.0,0.0,0.0,0.020042184577673317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02314099742597225,0.0631417369648279,0.0,0.2187648659769945,0.0,0.0,0.0,0.0
hd8_audio.wav,0.35398733615875244,0.09060067683458327,2426.997137268749,2527.285466272383,5286.189011922025,0.09907693905740952,161.4990234375,-145.7916717529297,89.01348114013672,8.656898498535156,34.705516815185554,-2.9695727825164795,1.9873627424240112,-0.9341074228286744,11.050280570983887,-6.1195478439331055,1.8911401033401491,-1.4648599624633791,0.20231464505195615,-1.5683602094650269,3.640244245529175,0.03902313858270645,0.8190773725509644,0.029302097856998444,-0.3653753399848938,-4.530150413513184,-0.6932277083396912,Happy,hd8,hd8_lyrics.txt , Happy,0,0.18033576721290304,0.0,0.06480580420322987,0.0,0.0,0.0,0.0,0.24973902590305144,0.0,0.0,0.14810725326792287,0.0,0.0,0.0,0.0,0.03208224807117535,0.0,0.0,0.0,0.0,0.07255414019058312,0.0,0.0,0.0,0.0,0.0,0.0,0.2902165607623325,0.0,0.16049660269514024,0.0,0.07989265999869115,0.0,0.0,0.0,0.0,0.0,0.06345852965769082,0.05983029500607155,0.04562045777430895,0.0,0.0,0.21835945990983935,0.0,0.0,0.0,0.0,0.0624969865436148,0.0,0.0,0.06515519388318937,0.13418019940020032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12892318171490444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03312274921438632,0.06660779034924175,0.0,0.0,0.0,0.0,0.0,0.0,0.33303895174620873,0.15666146984018434,0.0,0.0,0.0,0.20982724237040126,0.0,0.0,0.037824573800428835,0.0,0.09154562452085503,0.06698558689895709,0.0,0.0,0.0812597587569338,0.05955204047216955,0.0,0.23967797999607346,0.0,0.0,0.0,0.0,0.0,0.043172514094913315,0.0,0.0,0.08044862838615131,0.0,0.0,0.09185234478799403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940580175505341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565660534591401,0.0,0.3169525540910237,0.0,0.06480580420322987,0.0,0.0,0.0,0.0,0.06939124853596651,0.0,0.3775039707192129,0.0,0.05458986497745984,0.0,0.04158776525904627,0.06698558689895709,0.0,0.0,0.0,0.0,0.0,0.0,0.03963006246787328,0.0,0.047850082762837406,0.0,0.07069442985120428,0.04768353025120227,0.0,0.24008918915046995,0.0,0.0,0.15131321069182802,0.0,0.0,0.0,0.07114558918962502
ha3_audio.wav,0.4132004976272583,0.06341341137886047,2813.09059025031,2438.2473791254824,5462.94958083259,0.16216027866118524,129.19921875,-168.5941619873047,67.32904052734375,-4.038849353790283,50.02198028564453,-5.193270206451416,10.01734733581543,5.644406318664551,18.470787048339844,-1.8928214311599727,6.056108951568604,-4.7329373359680185,2.491154670715332,1.47758150100708,-0.03889051079750061,-3.2308342456817627,0.6640647053718567,-6.427143573760986,4.262985229492188,-3.303104877471924,3.1168129444122314,Happy,ha3,ha3_lyrics.txt , Happy,0,0.0,0.0,0.03607821700511101,0.0,0.0,0.0,0.2724038635953445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017860596317790637,0.0,0.0,0.07102329078560506,0.0,0.0,0.0,0.0,0.0,0.029203374901742477,0.0,0.0,0.0,0.0767958584526284,0.0595670025939823,0.0,0.0,0.0,0.02582725231137211,0.0,0.0,0.6461633547728911,0.0,0.066616575266611,0.0,0.0,0.0,0.0,0.04275007998875248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07469982683292159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033623782553116044,0.0,0.0,0.0,0.0,0.02822052375684752,0.04485220553119552,0.0,0.27143005904426504,0.0,0.0,0.0,0.0,0.0,0.0,0.10039521958383532,0.0,0.0,0.01843985656307837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021057422224376857,0.03687444683269462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040391814384499895,0.05441897948711357,0.0,0.0,0.0,0.5374413187270245,0.29941984491068635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041226597595132884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03687444683269462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03729172980828231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02654602891089361,0.0,0.02673214220006575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hi8_audio.wav,0.3776665925979614,0.08523642271757126,3129.356014462601,2820.1808274141204,6514.144799428127,0.1568793918698539,143.5546875,-120.47874450683594,60.33557891845703,19.3526554107666,40.1776008605957,-4.6357269287109375,2.9962196350097656,-1.5107481479644775,14.988333702087402,-4.733681201934815,1.2298808097839355,-5.977917194366455,4.5098419189453125,-0.10830721259117126,2.797734498977661,0.6292292475700378,4.331507682800293,-3.4864792823791504,3.508815050125122,-4.410310745239258,0.15866661071777344,Happy,hi8,hi8_lyrics.txt , Happy,0,0.0,0.08101039673201027,0.0,0.07273684760185209,0.0,0.16279061781261447,0.22233410032030312,0.0,0.0,0.1354349781943862,0.07570992687238014,0.0,0.15821818337730234,0.0,0.07570992687238014,0.03279980692068247,0.0,0.07850770178810385,0.0,0.0,0.07417690257452307,0.0,0.0,0.04470370974703502,0.10726014307320124,0.0,0.0,0.0,0.0,0.4922589185284509,0.0,0.0,0.0,0.0,0.0705152640129168,0.0,0.0,0.12975571509982448,0.18350541893319933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666124697529636,0.09145420281731956,0.06295083119135733,0.0,0.0,0.0,0.06487785754991224,0.0,0.14277326191466624,0.0,0.0,0.0,0.0,0.0,0.0,0.1354349781943862,0.0,0.0,0.0,0.0,0.0,0.11208067955842954,0.0,0.0,0.0,0.06887643271489294,0.0,0.0,0.0,0.13545432059546528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04004134896710276,0.0,0.0,0.06887643271489294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14018966953459744,0.0,0.0830772329836617,0.060883994939705914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233719410300739,0.3142084532757177,0.0,0.09390673520054814,0.0,0.0,0.0,0.21682679259349194,0.0,0.0,0.08582546593281129,0.0,0.0,0.0,0.0,0.0,0.12349571717117695,0.09115635065341532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1570154035762077,0.0762437388261745,0.0,0.0,0.0,0.0,0.14018966953459744,0.0,0.0,0.1354349781943862,0.0,0.0460277843129862,0.0,0.07570992687238014,0.0,0.05771213934382498,0.1674325029013977,0.0,0.04251792666564873,0.0,0.07094326896654436,0.0,0.0,0.0,0.0677174890971931,0.0,0.1620657497962184,0.0,0.0,0.0,0.0,0.14625009276776574,0.0,0.04909181570074511,0.06697512767153385,0.0,0.0,0.0,0.06357596285526282,0.1515310933225073,0.0
hs15_audio.wav,0.3385758399963379,0.0558561347424984,1801.9128777427688,2095.2353327842225,3710.865668949225,0.07590127206850178,129.19921875,-243.9288330078125,111.5934066772461,9.297785758972168,42.11641311645508,-0.4224485754966736,-0.4539209306240082,0.5088630318641663,13.386731147766113,-1.8741301298141482,0.1138446033000946,-3.9754350185394287,2.18506407737732,-1.0136620998382568,2.30315375328064,1.399565577507019,1.727721095085144,-3.3968017101287837,1.727652907371521,-7.458439826965332,-3.677425622940064,Happy,hs15,hs15_lyrics.txt , Happy,0,0.06138090092711518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705371961528216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04464879181814537,0.05356418768777332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131128082208991,0.0,0.0,0.0,0.12334400428085618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055971494947043975,0.0,0.0,0.2087883438543169,0.0,0.0,0.0,0.0,0.03382197917890012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356418768777332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30858728071077723,0.0,0.058650944224277995,0.08214692013142709,0.052303742042867966,0.0,0.09379137199165148,0.0,0.0,0.0,0.0,0.0,0.0,0.08572003045862603,0.0,0.0,0.0,0.0,0.06726067791132258,0.0,0.0,0.0,0.3807503718986874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698627757719487,0.0,0.0,0.5022312863608263,0.0,0.0,0.0,0.08445843483833107,0.040466663529993285,0.0,0.048860210619546506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15134493933540544,0.0
hs7_audio.wav,0.3076462149620056,0.10032900422811508,2697.337956539216,2843.5628455156343,6034.012768447136,0.10995226318776408,103.359375,-156.25205993652344,70.31455993652344,31.9942569732666,32.31194305419922,2.0724551677703857,1.3693463802337646,4.759194374084473,13.346702575683596,-2.657714605331421,4.310281276702882,-0.046387828886508935,6.041893005371094,1.454797863960266,1.6332683563232422,1.5109503269195557,3.0933592319488525,-2.7411558628082275,1.7092163562774658,-1.5103840827941897,3.231492519378662,Happy,hs7,hs7_lyrics.txt , Happy,0,0.12725120465507875,0.0,0.274375409192108,0.0,0.0,0.0,0.0,0.052867369108254264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03395752915405044,0.2476204968568723,0.0,0.0,0.0,0.0,0.0,0.0,0.0925631989663898,0.0,0.0,0.0,0.0,0.0,0.2265039969790625,0.0,0.08456256946462802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2414353915373033,0.0,0.0,0.05778076796162175,0.0,0.0,0.09197416066544148,0.0,0.0,0.0,0.0,0.0,0.04734111340867846,0.19551834777151905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07090104829861385,0.0,0.0,0.0,0.0536543820354518,0.08527543256951227,0.08190137502528708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14023539991518036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16656909494698027,0.0,0.0,0.40035507010545307,0.0,0.1937933530528182,0.0,0.0,0.08600957828509782,0.0,0.2521319760423888,0.0,0.0,0.06648466988900117,0.07435824737864248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168659658751688,0.0,0.0,0.0,0.0,0.0,0.0,0.07950024439891422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047186930739801264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438362742866625,0.07893488489930893,0.0,0.0,0.0,0.0,0.0,0.20578155689408095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059749182641523325,0.0,0.0,0.13205599695845746,0.0,0.0,0.0,0.062170026339196674,0.0,0.0,0.0,0.04194653063725734,0.0,0.050647029997335516,0.0,0.0,0.3532951947621258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hd5_audio.wav,0.4257564246654511,0.0698627382516861,3287.4763067735034,2742.833254406265,6460.616473013656,0.174729901769813,103.359375,-153.58529663085938,50.14201736450195,7.734148979187013,39.653079986572266,-1.8820043802261357,1.366035223007202,14.4074068069458,15.475086212158205,-7.739107608795166,9.582114219665527,-5.604866027832031,6.24201250076294,-0.4441926777362824,3.5009953975677486,2.91231369972229,2.170635461807251,-3.7425708770751953,1.5912003517150881,-3.9622762203216553,1.3070734739303589,Happy,hd5,hd5_lyrics.txt , Happy,0,0.0,0.0,0.0,0.0,0.04208212039031962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02083284116789053,0.0,0.1495928148994407,0.16568505438797604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028212934339255917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03729804571541488,0.08076794511932517,0.0803610499402662,0.0,0.3670932904017803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043746958219301836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03002365913174785,0.0,0.0,0.12975675960843616,0.1017292650773168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08916872584928777,0.08699515628131459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02611995103374842,0.266093224940052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817682389531542,0.0,0.0,0.0,0.031624504036615785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21106646189738584,0.0,0.0,0.0,0.0,0.0,0.0,0.05145386166897143,0.0,0.0,0.0,0.7311845117579152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24304786111696486,0.0,0.045059712024676866,0.0,0.0,0.0,0.043010853632818535,0.16112960866954767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031180732301569813,0.0,0.0,0.0,0.0,0.040380357709491034,0.0,0.0
